Date,Open,High,Low,Close*,Adj Close**,Volume
"Jan 03, 2024",103.3,103.38,101.74,102.46,101.22,"9,455,600"
"Jan 02, 2024",104.52,104.68,102.44,104.06,102.8,"9,597,500"
"Dec 29, 2023",106.6,106.92,104.78,105.43,104.16,"6,897,200"
"Dec 28, 2023",106.01,106.61,105.58,106.25,104.97,"5,689,100"
"Dec 27, 2023",106.32,106.33,105.56,105.94,104.66,"5,627,400"
"Dec 26, 2023",106.52,106.65,105.34,106.19,104.91,"5,767,400"
"Dec 22, 2023",105.7,106.49,105.46,106.2,104.92,"5,678,300"
"Dec 21, 2023",104.7,105.93,104.52,105.86,104.58,"8,168,000"
"Dec 20, 2023",105.95,106.09,104.05,104.15,102.89,"9,242,000"
"Dec 19, 2023",104.98,106.34,104.8,106.25,104.97,"10,108,500"
"Dec 18, 2023",103.41,106.16,102.91,105,103.73,"13,473,100"
"Dec 15, 2023",99.69,103.99,99.36,103.32,102.07,"30,198,200"
"Dec 14, 2023",101.87,102.25,99.87,100.31,99.1,"22,865,200"
"Dec 13, 2023",101.08,103.1,99.26,102.99,101.75,"29,392,200"
"Dec 12, 2023",102.7,104.95,100.69,100.81,99.59,"57,666,500"
"Dec 11, 2023",113.77,115.35,113.61,115.13,113.74,"19,544,200"
"Dec 08, 2023",112.01,113.64,111.59,113.61,112.24,"7,753,900"
"Dec 07, 2023",112.41,113.03,111.81,112.87,111.51,"6,772,800"
"Dec 06, 2023",114.94,114.99,111.93,112.03,110.68,"7,815,700"
"Dec 05, 2023",114.57,115.27,113.81,114.53,113.15,"5,913,600"
"Dec 04, 2023",116.27,116.68,114.55,115.78,114.38,"5,587,500"
"Dec 01, 2023",116.07,117.35,115.26,117.16,115.74,"5,738,000"
"Nov 30, 2023",116.86,117.23,115.18,116.21,114.81,"11,075,600"
"Nov 29, 2023",117.34,117.58,115.96,116.21,114.81,"6,127,200"
"Nov 28, 2023",116,116.8,115.87,116.24,114.84,"4,892,600"
"Nov 27, 2023",116.01,116.77,115.45,116.47,115.06,"5,165,300"
"Nov 24, 2023",116.49,116.59,115.34,116.25,114.85,"2,168,200"
"Nov 22, 2023",116.7,117.29,115.51,116.24,114.84,"4,343,700"
"Nov 21, 2023",117.21,117.67,115.68,116.08,114.68,"5,995,300"
"Nov 20, 2023",115.65,117.15,115.51,116.92,115.51,"5,728,300"
"Nov 17, 2023",114.61,115.64,114.16,115.36,113.97,"4,791,300"
"Nov 16, 2023",113.76,115.87,113.47,114.67,113.28,"7,476,100"
"Nov 15, 2023",116.15,116.31,113.93,114.06,112.68,"7,386,200"
"Nov 14, 2023",114.86,116.46,114.45,116.1,114.7,"6,733,700"
"Nov 13, 2023",113.07,114.49,112.78,114.15,112.77,"5,740,500"
"Nov 10, 2023",112.09,113.18,111.14,113.07,111.7,"5,233,900"
"Nov 09, 2023",112.4,113.31,111.61,112.18,110.82,"6,853,900"
"Nov 08, 2023",109.23,112.56,109.19,112.33,110.97,"10,994,900"
"Nov 07, 2023",109.99,110.38,108.58,108.99,107.67,"7,412,600"
"Nov 06, 2023",108.06,109.21,107.44,109.11,107.79,"6,062,800"
"Nov 03, 2023",107.17,109.07,106.62,108.05,106.74,"7,278,500"
"Nov 02, 2023",106.45,107.22,105.57,106.87,105.58,"5,918,300"
"Nov 01, 2023",103.8,106.2,103.8,105.75,104.47,"8,602,400"
"Oct 31, 2023",102.01,103.52,101.1,103.4,102.15,"6,258,400"
"Oct 30, 2023",101.14,102.41,100.82,101.65,100.42,"5,433,700"
"Oct 27, 2023",101,102.09,100.59,100.99,99.77,"5,207,900"
"Oct 26, 2023",101.69,102.39,99.87,100.4,99.19,"7,565,600"
"Oct 25, 2023",102.7,103.67,101.01,101.43,100.2,"7,081,700"
"Oct 24, 2023",103.95,104.46,102.5,103.2,101.95,"6,174,000"
"Oct 23, 2023",102.04,104.69,102.01,103.66,102.41,"10,722,600"
"Oct 20, 2023",106.99,107.04,100.66,101.85,100.62,"21,828,800"
"Oct 19, 2023",108.63,110.22,108.19,108.34,107.03,"7,989,200"
"Oct 18, 2023",108.4,109.73,107.86,108.25,106.94,"5,123,900"
"Oct 17, 2023",107.58,109.79,106.9,109.04,107.72,"5,261,800"
"Oct 16, 2023",108.95,109.59,108.31,108.71,107.4,"5,488,000"
"Oct 13, 2023",109.19,109.51,107.79,108.25,106.94,"5,879,400"
"Oct 12, 2023",109.95,110.92,108.88,109.11,107.79,"6,598,500"
"Oct 11, 2023",109.51,110.06,108.83,109.64,108.32,"5,641,700"
"Oct 11, 2023",0.4 Dividend,,,,,
"Oct 10, 2023",110.21,111.06,109.62,109.71,107.99,"6,910,400"
"Oct 09, 2023",110.75,110.97,109.47,110.32,108.59,"6,012,400"
"Oct 06, 2023",107.93,110.53,107.58,109.96,108.24,"8,245,600"
"Oct 05, 2023",106.97,108.44,106.19,108.35,106.65,"7,651,500"
"Oct 04, 2023",104.96,107.3,104.5,107.08,105.4,"8,842,700"
"Oct 03, 2023",106.42,106.5,103.54,104.52,102.88,"8,783,300"
"Oct 02, 2023",105.81,106.73,105.29,106.71,105.04,"5,963,500"
"Sep 29, 2023",107.11,107.37,105.38,105.92,104.26,"7,296,100"
"Sep 28, 2023",104.03,106.6,103.27,106.15,104.49,"7,373,600"
"Sep 27, 2023",105,105.28,103.35,104.62,102.98,"8,916,400"
"Sep 26, 2023",107.14,107.4,104.31,104.88,103.24,"13,209,000"
"Sep 25, 2023",108.45,108.65,107.5,108.3,106.6,"8,410,000"
"Sep 22, 2023",109.99,110.6,108.51,109.03,107.32,"11,150,000"
"Sep 21, 2023",111.51,112.5,109.33,109.43,107.71,"12,645,800"
"Sep 20, 2023",112.81,114.7,112.46,112.87,111.1,"8,777,100"
"Sep 19, 2023",112.48,113.74,111.71,112.77,111,"9,536,100"
"Sep 18, 2023",113.42,114.47,111.58,112.21,110.45,"11,744,100"
"Sep 15, 2023",114.19,115.2,112.5,113.91,112.12,"23,209,500"
"Sep 14, 2023",113.5,115.14,111.95,113.66,111.88,"19,849,700"
"Sep 13, 2023",108.32,112.94,108.2,111.84,110.09,"27,171,000"
"Sep 12, 2023",112.08,113.3,107.3,109.61,107.89,"68,605,700"
"Sep 11, 2023",127.02,127.42,124.72,126.71,124.72,"22,155,600"
"Sep 08, 2023",124.8,126.69,124.35,126.32,124.34,"10,595,500"
"Sep 07, 2023",123.83,125.96,122.59,125.09,123.13,"11,864,400"
"Sep 06, 2023",123.06,124.58,122.73,124.33,122.38,"8,728,500"
"Sep 05, 2023",122.44,124.28,121.18,123.98,122.04,"11,089,600"
"Sep 01, 2023",121.01,121.69,120.09,120.93,119.03,"6,189,900"
"Aug 31, 2023",121,121.98,120.12,120.39,118.5,"9,109,800"
"Aug 30, 2023",120.72,121.74,120.15,121.12,119.22,"5,601,800"
"Aug 29, 2023",120.95,121.21,118.53,120.65,118.76,"11,920,500"
"Aug 28, 2023",116.37,117.71,115.7,116.84,115.01,"4,514,800"
"Aug 25, 2023",112.91,116.15,112.74,116.06,114.24,"8,758,100"
"Aug 24, 2023",119.68,119.73,112.41,112.91,111.14,"11,995,900"
"Aug 23, 2023",117.1,120.45,112.11,117.84,115.99,"16,517,300"
"Aug 22, 2023",117.51,117.68,115.73,116.54,114.71,"4,961,100"
"Aug 21, 2023",116.9,117.35,115.19,116.59,114.76,"5,811,200"
"Aug 18, 2023",114.5,116.99,113.95,116.46,114.63,"9,411,600"
"Aug 17, 2023",115.74,116.78,114.36,114.88,113.08,"6,183,900"
"Aug 16, 2023",117.16,117.81,115.27,115.34,113.53,"5,722,000"
"Aug 15, 2023",115.45,118.06,114.84,117.29,115.45,"10,412,200"
"Aug 14, 2023",113.18,115.81,113.15,115.57,113.76,"6,494,200"
"Aug 11, 2023",112.39,113.48,111.13,113.06,111.29,"5,286,300"
"Aug 10, 2023",113.78,115.09,112.48,112.99,111.22,"6,004,100"
