Date,Open,High,Low,Close*,Adj Close**,Volume
"Aug 25, 2023",147.07,147.81,145.96,147.21,144.25,"5,393,300"
"Aug 24, 2023",147.79,148.81,146.45,146.47,143.52,"3,281,000"
"Aug 23, 2023",146.98,148.02,146.66,147.89,144.92,"3,683,200"
"Aug 22, 2023",147.53,147.74,146.52,146.67,143.72,"3,955,500"
"Aug 21, 2023",147.41,147.68,146.24,147.25,144.29,"3,909,100"
"Aug 18, 2023",146.13,147.52,145.92,147.28,144.32,"4,654,100"
"Aug 17, 2023",148.74,148.83,146.93,147.02,144.06,"5,092,200"
"Aug 16, 2023",149.05,149.67,148.12,148.16,145.18,"5,386,200"
"Aug 15, 2023",150.34,150.39,149.09,149.25,146.25,"3,439,800"
"Aug 14, 2023",150.99,151.26,150.45,151.24,148.2,"2,929,100"
"Aug 11, 2023",150.77,151.68,150.63,151.27,148.23,"4,139,400"
"Aug 10, 2023",152.16,153.11,150.91,151.24,148.2,"3,943,500"
